,0,1,2,3,4
2020-09-25,25.641000747680664,20.66699981689453,23.197999954223633,29.854999542236328,22.424999237060547
2020-09-26,25.172000885009766,21.332000732421875,25.31599998474121,29.99799919128418,22.665000915527344
2020-09-27,25.58799934387207,22.35700035095215,25.055999755859375,31.875999450683594,22.665000915527344
2020-09-28,29.054000854492188,31.32699966430664,32.98500061035156,34.63800048828125,26.566999435424805
2020-09-29,30.363000869750977,33.869998931884766,36.082000732421875,36.249000549316406,26.89699935913086
2020-09-30,32.02399826049805,32.194000244140625,33.37300109863281,35.327999114990234,27.01799964904785
2020-10-01,29.410999298095703,31.363000869750977,34.78200149536133,38.07699966430664,25.945999145507812
2020-10-02,31.570999145507812,30.775999069213867,33.15599822998047,36.10200119018555,28.141000747680664
2020-10-03,30.885000228881836,30.208999633789062,32.95600128173828,35.111000061035156,27.680999755859375
2020-10-04,29.892000198364258,30.2450008392334,32.88800048828125,35.21500015258789,27.378999710083008
2020-10-05,30.0310001373291,26.86199951171875,29.95599937438965,32.6510009765625,26.867000579833984
2020-10-06,29.280000686645508,27.98900032043457,30.88800048828125,34.24599838256836,25.84600067138672
2020-10-07,27.291000366210938,27.591999053955078,30.969999313354492,34.051998138427734,25.042999267578125
2020-10-08,25.292999267578125,24.31399917602539,26.893999099731445,31.979000091552734,23.18000030517578
2020-10-09,22.763999938964844,19.784000396728516,23.4060001373291,25.392000198364258,18.933000564575195
2020-10-10,20.990999221801758,19.106000900268555,23.172000885009766,24.913999557495117,18.077999114990234
2020-10-11,21.665000915527344,14.60099983215332,16.700000762939453,23.999000549316406,17.660999298095703
2020-10-12,20.718000411987305,18.81800079345703,22.548999786376953,27.575000762939453,17.856000900268555
2020-10-13,25.725000381469727,22.60300064086914,26.264999389648438,30.89699935913086,23.68899917602539
2020-10-14,26.534000396728516,23.55699920654297,27.100000381469727,32.09600067138672,23.89900016784668
2020-10-15,26.094999313354492,21.618000030517578,27.06999969482422,33.071998596191406,24.780000686645508
2020-10-16,28.636999130249023,28.910999298095703,32.707000732421875,33.34199905395508,26.19700050354004
2020-10-17,29.32200050354004,31.101999282836914,34.04499816894531,34.85200119018555,25.542999267578125
2020-10-18,27.933000564575195,28.496000289916992,32.909000396728516,34.68199920654297,24.65999984741211
2020-10-19,27.579999923706055,25.469999313354492,30.56100082397461,32.63399887084961,23.552000045776367
2020-10-20,26.65999984741211,23.195999145507812,28.131000518798828,31.878000259399414,23.2189998626709
2020-10-21,24.92300033569336,25.04800033569336,28.95199966430664,33.23099899291992,22.84600067138672
2020-10-22,25.06100082397461,21.027000427246094,25.93600082397461,31.68600082397461,22.68000030517578
2020-10-23,23.284000396728516,20.79400062561035,25.822999954223633,25.257999420166016,20.301000595092773
2020-10-24,21.179000854492188,19.326000213623047,22.861000061035156,26.770000457763672,18.613000869750977
2020-10-25,20.261999130249023,16.312000274658203,21.283000946044922,24.003999710083008,17.881000518798828
2020-10-26,15.567999839782715,18.167999267578125,20.312000274658203,20.086999893188477,11.866000175476074
2020-10-27,12.574999809265137,20.888999938964844,22.92799949645996,22.558000564575195,10.097999572753906
2020-10-28,17.270000457763672,24.64699935913086,28.374000549316406,28.226999282836914,14.501999855041504
2020-10-29,21.594999313354492,23.7189998626709,26.76099967956543,25.351999282836914,19.275999069213867
2020-10-30,24.072999954223633,22.975000381469727,26.003999710083008,26.652999877929688,20.67799949645996
2020-10-31,23.368999481201172,20.990999221801758,25.51799964904785,26.725000381469727,19.658000946044922
2020-11-01,24.266000747680664,26.268999099731445,26.363000869750977,27.70199966430664,21.422000885009766
2020-11-02,25.6200008392334,27.326000213623047,27.5049991607666,28.014999389648438,20.729999542236328
2020-11-03,25.070999145507812,27.708999633789062,27.829999923706055,29.822999954223633,20.65999984741211
2020-11-04,23.079999923706055,23.974000930786133,24.235000610351562,27.020000457763672,18.35700035095215
2020-11-05,23.31399917602539,24.152000427246094,24.364999771118164,26.945999145507812,20.025999069213867
2020-11-06,23.7549991607666,26.461999893188477,26.68899917602539,28.672000885009766,20.19499969482422
2020-11-07,16.406999588012695,9.166999816894531,9.180999755859375,15.354999542236328,13.696000099182129
2020-11-08,6.4120001792907715,10.5,10.769000053405762,15.729000091552734,0.29499998688697815
2020-11-09,1.9889999628067017,7.6479997634887695,7.771999835968018,12.1850004196167,-2.878000020980835
2020-11-10,4.4720001220703125,10.166999816894531,10.335000038146973,12.763999938964844,-1.6490000486373901
2020-11-11,8.156999588012695,14.255000114440918,14.5600004196167,16.433000564575195,4.96999979019165
2020-11-12,11.192000389099121,13.331999778747559,13.449000358581543,14.506999969482422,9.008999824523926
2020-11-13,12.39799976348877,13.005000114440918,13.170000076293945,16.5049991607666,8.60200023651123
2020-11-14,12.310999870300293,9.949999809265137,9.970000267028809,12.704000473022461,7.835999965667725
2020-11-15,13.616999626159668,12.152000427246094,12.52400016784668,16.246000289916992,9.833999633789062
2020-11-16,18.503000259399414,12.244000434875488,12.46399974822998,18.545000076293945,16.888999938964844
2020-11-17,22.56999969482422,18.402999877929688,18.65399932861328,20.60300064086914,19.472999572753906
2020-11-18,19.87700080871582,11.711000442504883,11.729000091552734,15.071999549865723,13.843999862670898
2020-11-19,11.654000282287598,9.741000175476074,10.111000061035156,15.998000144958496,5.908999919891357
2020-11-20,12.355999946594238,10.954999923706055,11.11299991607666,15.387999534606934,8.965999603271484
2020-11-21,12.824000358581543,14.14900016784668,14.468999862670898,17.874000549316406,11.6850004196167
2020-11-22,16.136999130249023,17.016000747680664,17.14699935913086,19.00200080871582,14.307000160217285
2020-11-23,16.08799934387207,12.666999816894531,13.001999855041504,16.8439998626709,12.52400016784668
2020-11-24,10.717000007629395,11.625,11.678999900817871,18.069000244140625,6.605000019073486
2020-11-25,11.368000030517578,15.654999732971191,15.77400016784668,19.483999252319336,8.440999984741211
2020-11-26,11.579000473022461,8.821000099182129,9.081999778747559,15.397000312805176,8.340999603271484
2020-11-27,10.022000312805176,12.309000015258789,12.437000274658203,14.949000358581543,5.151000022888184
2020-11-28,12.135000228881836,16.128000259399414,15.982999801635742,17.257999420166016,9.62399959564209
2020-11-29,14.295999526977539,15.630999565124512,15.71399974822998,17.391000747680664,11.571999549865723
2020-11-30,16.458999633789062,16.826000213623047,17.149999618530273,18.104000091552734,13.605999946594238
2020-12-01,17.10099983215332,14.555999755859375,14.819999694824219,19.013999938964844,14.406000137329102
2020-12-02,16.363000869750977,17.052000045776367,16.788000106811523,19.1299991607666,15.859999656677246
2020-12-03,19.47100067138672,18.540000915527344,18.545000076293945,19.868999481201172,16.649999618530273
2020-12-04,16.472000122070312,15.892999649047852,16.159000396728516,17.785999298095703,12.152000427246094
2020-12-05,16.749000549316406,17.548999786376953,17.29800033569336,19.722999572753906,13.675000190734863
2020-12-06,18.09000015258789,12.835000038146973,13.008000373840332,16.077999114990234,14.125
2020-12-07,14.913999557495117,13.076000213623047,13.074000358581543,17.631000518798828,11.668000221252441
2020-12-08,18.760000228881836,20.746000289916992,20.499000549316406,20.930999755859375,15.218000411987305
2020-12-09,19.3700008392334,20.174999237060547,20.499000549316406,21.709999084472656,16.0939998626709
2020-12-10,18.69700050354004,13.182000160217285,13.083000183105469,18.174999237060547,14.100000381469727
2020-12-11,13.984000205993652,13.84000015258789,14.215999603271484,19.474000930786133,10.225000381469727
2020-12-12,11.246000289916992,6.420000076293945,6.925000190734863,11.013999938964844,8.581000328063965
2020-12-13,8.715999603271484,9.390999794006348,9.352999687194824,11.897000312805176,6.177000045776367
2020-12-14,9.26099967956543,7.894000053405762,7.7129998207092285,10.54800033569336,5.327000141143799
2020-12-15,7.5329999923706055,8.517000198364258,8.461000442504883,12.954999923706055,3.9570000171661377
2020-12-16,9.937999725341797,11.052000045776367,11.300999641418457,12.494000434875488,5.801000118255615
2020-12-17,12.751999855041504,10.230999946594238,9.946999549865723,10.980999946594238,10.199999809265137
2020-12-18,6.955999851226807,7.185999870300293,7.151000022888184,13.194999694824219,3.1649999618530273
