,0,1,2,3,4
2000-01-01,-0.7099999785423279,1.0269999504089355,1.4270000457763672,-0.41499999165534973,-6.423999786376953
2000-01-02,-2.2790000438690186,-0.48399999737739563,-0.5360000133514404,-1.5880000591278076,-7.684000015258789
2000-01-03,-3.6730000972747803,-0.296999990940094,-0.44600000977516174,-1.8619999885559082,-8.980999946594238
2000-01-04,-3.249000072479248,0.6909999847412109,0.6959999799728394,-0.3659999966621399,-6.776000022888184
2000-01-05,-0.9419999718666077,1.3229999542236328,1.3569999933242798,0.7179999947547913,-4.750999927520752
2000-01-06,-1.4859999418258667,-0.421999990940094,-0.4699999988079071,0.09399999678134918,-5.914000034332275
2000-01-07,-0.9610000252723694,1.3300000429153442,1.8609999418258667,0.3919999897480011,-4.835999965667725
2000-01-08,-0.5519999861717224,2.5190000534057617,2.865999937057495,0.6240000128746033,-4.421999931335449
2000-01-09,-0.5630000233650208,4.954999923706055,4.927999973297119,2.7890000343322754,-3.822999954223633
2000-01-10,0.5540000200271606,5.318999767303467,5.492000102996826,4.646999835968018,-2.3550000190734863
2000-01-11,1.7970000505447388,7.577000141143799,7.804999828338623,7.46999979019165,-3.061000108718872
2000-01-12,2.486999988555908,0.9079999923706055,0.765999972820282,1.1890000104904175,-2.549999952316284
2000-01-13,2.007999897003174,0.6320000290870667,0.5260000228881836,0.8259999752044678,-2.3589999675750732
2000-01-14,3.6989998817443848,5.699999809265137,5.583000183105469,5.85099983215332,-0.9959999918937683
2000-01-15,5.692999839782715,7.355000019073486,7.541999816894531,8.37600040435791,-0.23000000417232513
2000-01-16,8.489999771118164,6.90500020980835,6.828000068664551,7.311999797821045,1.781000018119812
2000-01-17,4.928999900817871,1.524999976158142,1.5520000457763672,2.1010000705718994,-0.7799999713897705
2000-01-18,7.313000202178955,1.4609999656677246,1.715000033378601,3.128000020980835,2.5269999504089355
2000-01-19,6.177000045776367,7.031000137329102,7.567999839782715,6.541999816894531,0.4269999861717224
2000-01-20,6.1020002365112305,5.0279998779296875,5.081999778747559,5.952000141143799,0.5379999876022339
2000-01-21,7.044000148773193,4.176000118255615,4.289999961853027,4.170000076293945,1.0110000371932983
2000-01-22,1.3940000534057617,4.760000228881836,5.007999897003174,4.328000068664551,-3.3510000705718994
2000-01-23,1.3350000381469727,3.6710000038146973,3.674999952316284,3.984999895095825,-3.7829999923706055
2000-01-24,4.635000228881836,6.989999771118164,6.9079999923706055,6.793000221252441,0.5799999833106995
2000-01-25,6.502999782562256,7.921000003814697,8.123000144958496,8.069000244140625,1.3600000143051147
2000-01-26,2.5280001163482666,3.436000108718872,3.628999948501587,4.539000034332275,-2.684000015258789
2000-01-27,1.315000057220459,1.9010000228881836,1.8919999599456787,3.5940001010894775,-3.4189999103546143
2000-01-28,1.6430000066757202,1.1299999952316284,1.2269999980926514,1.8070000410079956,-3.9100000858306885
2000-01-29,0.722000002861023,1.4759999513626099,1.6619999408721924,1.5230000019073486,-3.5339999198913574
2000-01-30,2.440000057220459,1.8519999980926514,2.0250000953674316,2.5339999198913574,-3.4260001182556152
2000-01-31,3.5329999923706055,3.688999891281128,3.743000030517578,4.857999801635742,-2.740999937057495
2000-02-01,2.1489999294281006,2.2300000190734863,2.558000087738037,5.415999889373779,-2.703000068664551
2000-02-02,2.072000026702881,6.053999900817871,6.249000072479248,5.629000186920166,-0.5130000114440918
2000-02-03,5.379000186920166,5.5329999923706055,5.697999954223633,5.4770002365112305,0.38199999928474426
2000-02-04,5.077000141143799,4.736999988555908,4.734000205993652,5.684000015258789,-0.5730000138282776
2000-02-05,4.921999931335449,5.7729997634887695,5.789000034332275,6.355000019073486,-0.38199999928474426
2000-02-06,2.8420000076293945,2.7860000133514404,2.9739999771118164,3.640000104904175,-1.8839999437332153
2000-02-07,2.2119998931884766,2.565999984741211,2.928999900817871,3.0309998989105225,-1.7769999504089355
2000-02-08,5.369999885559082,5.341000080108643,6.010000228881836,5.132999897003174,1.9179999828338623
2000-02-09,5.656000137329102,5.745999813079834,6.406000137329102,5.478000164031982,0.3050000071525574
2000-02-10,4.526000022888184,6.892000198364258,7.013000011444092,8.385000228881836,-1.406999945640564
2000-02-11,1.7699999809265137,5.511000156402588,5.392000198364258,7.5279998779296875,-3.940000057220459
2000-02-12,0.9559999704360962,4.229000091552734,4.211999893188477,5.204999923706055,-4.107999801635742
2000-02-13,1.305999994277954,2.5899999141693115,2.5329999923706055,5.453999996185303,-3.8540000915527344
2000-02-14,3.2950000762939453,3.930999994277954,4.304999828338623,7.564000129699707,-0.7990000247955322
2000-02-15,1.2649999856948853,3.627000093460083,3.8570001125335693,4.8460001945495605,-3.443000078201294
2000-02-16,0.8149999976158142,3.3970000743865967,3.7290000915527344,5.514999866485596,-4.232999801635742
2000-02-17,0.35199999809265137,3.6540000438690186,3.878000020980835,4.77400016784668,-6.934000015258789
2000-02-18,-0.8090000152587891,2.744999885559082,3.246000051498413,2.690999984741211,-7.843999862670898
2000-02-19,-0.22200000286102295,1.2860000133514404,1.8919999599456787,2.3570001125335693,-4.9629998207092285
2000-02-20,2.609999895095825,2.1500000953674316,3.1579999923706055,4.179999828338623,-2.131999969482422
2000-02-21,1.2009999752044678,5.10099983215332,5.050000190734863,6.693999767303467,-3.2690000534057617
2000-02-22,1.24399995803833,3.1059999465942383,3.075000047683716,5.785999774932861,-4.396999835968018
2000-02-23,1.027999997138977,0.008999999612569809,-0.0949999988079071,3.0869998931884766,-3.7119998931884766
2000-02-24,-2.263000011444092,-1.4759999513626099,-1.347000002861023,0.23399999737739563,-8.883999824523926
2000-02-25,-3.003999948501587,-0.8820000290870667,-0.5649999976158142,0.6690000295639038,-10.07800006866455
2000-02-26,-2.0420000553131104,2.578000068664551,2.7090001106262207,4.716000080108643,-6.714000225067139
2000-02-27,3.930999994277954,5.426000118255615,5.548999786376953,7.843999862670898,-0.8399999737739563
2000-02-28,0.2549999952316284,4.050000190734863,4.192999839782715,4.369999885559082,-5.354000091552734
2000-02-29,-0.4690000116825104,2.611999988555908,2.753000020980835,4.098999977111816,-6.031000137329102
2000-03-01,-1.8819999694824219,0.9779999852180481,1.5379999876022339,2.864000082015991,-7.109000205993652
2000-03-02,-1.9739999771118164,0.675000011920929,0.7730000019073486,2.1410000324249268,-4.749000072479248
2000-03-03,0.9490000009536743,1.3300000429153442,1.4249999523162842,4.385000228881836,-2.5329999923706055
2000-03-04,2.305999994277954,1.7170000076293945,2.177999973297119,3.9509999752044678,-1.9639999866485596
2000-03-05,2.3580000400543213,3.069000005722046,2.9690001010894775,4.590000152587891,-1.6239999532699585
2000-03-06,-0.7789999842643738,1.2940000295639038,1.1699999570846558,5.331999778747559,-6.38100004196167
2000-03-07,-2.438999891281128,1.2330000400543213,1.5770000219345093,4.486000061035156,-7.948999881744385
2000-03-08,-1.715000033378601,0.3109999895095825,0.028999999165534973,2.8510000705718994,-5.1539998054504395
2000-03-09,-0.17100000381469727,-0.3319999873638153,-0.49900001287460327,1.7940000295639038,-6.580999851226807
2000-03-10,-0.6480000019073486,1.312999963760376,1.2549999952316284,2.946000099182129,-5.260000228881836
2000-03-11,-0.125,1.6950000524520874,1.784999966621399,2.3940000534057617,-3.325000047683716
2000-03-12,2.5409998893737793,2.0769999027252197,2.188999891281128,5.300000190734863,-0.17599999904632568
2000-03-13,2.6589999198913574,1.715999960899353,2.4679999351501465,4.508999824523926,0.1599999964237213
2000-03-14,3.3329999446868896,4.517000198364258,5.50600004196167,6.185999870300293,0.7260000109672546
2000-03-15,4.699999809265137,3.5369999408721924,4.568999767303467,7.127999782562256,1.4259999990463257
2000-03-16,5.241000175476074,4.49399995803833,5.882999897003174,8.303000450134277,1.6480000019073486
2000-03-17,4.77400016784668,0.9369999766349792,1.944000005722046,4.7769999504089355,1.440000057220459
2000-03-18,4.2179999351501465,0.6380000114440918,1.7000000476837158,4.64300012588501,1.5529999732971191
2000-03-19,4.84499979019165,4.642000198364258,5.39300012588501,9.35099983215332,2.4700000286102295
2000-03-20,1.9190000295639038,0.15299999713897705,0.45899999141693115,6.428999900817871,-1.0759999752044678
2000-03-21,0.8199999928474426,-0.19699999690055847,0.1979999989271164,5.881999969482422,-3.4639999866485596
2000-03-22,1.6859999895095825,4.322000026702881,4.452000141143799,7.208000183105469,-2.1040000915527344
2000-03-23,3.9040000438690186,4.866000175476074,5.045000076293945,6.46999979019165,1.7100000381469727
2000-03-24,5.474999904632568,3.5250000953674316,3.7090001106262207,5.5329999923706055,1.8559999465942383
2000-03-25,5.170000076293945,3.1549999713897705,3.552999973297119,3.572999954223633,1.8919999599456787
2000-03-26,5.1479997634887695,3.2219998836517334,3.438999891281128,3.4210000038146973,2.5380001068115234
2000-03-27,5.40500020980835,3.4709999561309814,3.999000072479248,4.800000190734863,2.6589999198913574
2000-03-28,4.5289998054504395,1.7059999704360962,1.9429999589920044,4.679999828338623,-0.010999999940395355
2000-03-29,3.2119998931884766,0.30300000309944153,0.5860000252723694,3.9549999237060547,-1.4809999465942383
2000-03-30,3.6659998893737793,1.1490000486373901,1.9989999532699585,3.8459999561309814,-1.7589999437332153
2000-03-31,4.236000061035156,2.818000078201294,4.198999881744385,7.789999961853027,-0.03999999910593033
2000-04-01,6.47599983215332,7.8470001220703125,9.270000457763672,11.350000381469727,0.5799999833106995
2000-04-02,7.519000053405762,10.359000205993652,11.758999824523926,12.151000022888184,3.7209999561309814
2000-04-03,8.041000366210938,10.605999946594238,11.696000099182129,10.782999992370605,5.010000228881836
2000-04-04,9.321000099182129,7.627999782562256,7.998000144958496,8.057999610900879,6.083000183105469
2000-04-05,9.050999641418457,6.348999977111816,6.538000106811523,6.385000228881836,5.65500020980835
2000-04-06,7.827000141143799,5.271999835968018,5.698999881744385,7.050000190734863,4.605000019073486
2000-04-07,7.449999809265137,4.938000202178955,5.626999855041504,6.807000160217285,4.586999893188477
2000-04-08,7.492000102996826,6.755000114440918,7.879000186920166,8.071999549865723,4.922999858856201
2000-04-09,6.198999881744385,5.679999828338623,5.955999851226807,6.185999870300293,2.5260000228881836
2000-04-10,5.164999961853027,4.448999881744385,4.459000110626221,5.379000186920166,1.8550000190734863
2000-04-11,5.256999969482422,4.796000003814697,4.986999988555908,7.214000225067139,2.1389999389648438
2000-04-12,7.794000148773193,9.156000137329102,10.196000099182129,9.503000259399414,5.72599983215332
2000-04-13,9.260000228881836,8.480999946594238,8.782999992370605,10.894000053405762,4.921000003814697
2000-04-14,4.790999889373779,5.998000144958496,6.204999923706055,8.461000442504883,-0.4390000104904175
2000-04-15,3.3489999771118164,5.861000061035156,6.129000186920166,7.669000148773193,-1.7910000085830688
2000-04-16,3.5920000076293945,6.114999771118164,6.175000190734863,7.822999954223633,-0.5609999895095825
2000-04-17,6.500999927520752,6.769000053405762,7.1529998779296875,8.92199993133545,0.9309999942779541
2000-04-18,1.6770000457763672,2.3389999866485596,2.5510001182556152,4.296999931335449,-3.930000066757202
2000-04-19,1.1050000190734863,1.9880000352859497,1.9079999923706055,4.372000217437744,-3.7079999446868896
2000-04-20,1.8079999685287476,3.5920000076293945,4.000999927520752,5.794000148773193,-1.8669999837875366
2000-04-21,4.736000061035156,5.361999988555908,5.822000026702881,8.050000190734863,1.6130000352859497
2000-04-22,6.7230000495910645,5.284999847412109,5.275000095367432,7.946000099182129,2.316999912261963
2000-04-23,5.84499979019165,2.369999885559082,2.680999994277954,5.6620001792907715,0.6000000238418579
2000-04-24,4.052000045776367,1.3020000457763672,1.6610000133514404,4.579999923706055,1.1519999504089355
2000-04-25,4.021999835968018,1.6119999885559082,2.0490000247955322,6.073999881744385,2.885999917984009
2000-04-26,7.285999774932861,5.401000022888184,5.955999851226807,8.427000045776367,4.9120001792907715
2000-04-27,8.73900032043457,4.7230000495910645,4.961999893188477,8.767000198364258,6.510000228881836
2000-04-28,5.802000045776367,1.434000015258789,1.8940000534057617,4.185999870300293,4.376999855041504
2000-04-29,2.3340001106262207,1.2419999837875366,1.9529999494552612,3.4010000228881836,-1.3819999694824219
2000-04-30,2.4140000343322754,0.6320000290870667,1.1690000295639038,5.4679999351501465,0.21400000154972076
2000-05-01,6.131999969482422,6.936999797821045,8.14799976348877,7.849999904632568,5.473999977111816
2000-05-02,8.833000183105469,4.991000175476074,6.2220001220703125,8.274999618530273,6.400000095367432
